Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
40,1.0,0.00687055349059983,0.9999999979441752,0.9999999986294501,23.582668161747517,0.6916267208492055
41,0.999999999771575,0.006751703864220017,0.99999999954315,0.999999999314725,23.66084216648645,0.6976198369615219
42,1.00000000045685,0.0065712038113060825,0.999999998857875,0.99999999954315,23.683322343073936,0.6985594018066631
43,1.0,0.006552794184089599,0.999999999314725,0.999999999771575,23.67621395686694,0.6985654274856343
44,1.0,0.006536063401441196,0.999999999314725,0.999999999771575,23.692522750069138,0.7006675826801974
45,0.999999999771575,0.006520438551635086,0.99999999954315,0.999999999314725,23.633814147977986,0.6970062872241525
46,1.0,0.006562906796235346,1.0,1.0,23.716115122888898,0.6992791236148161
47,1.0,0.006524823293268324,1.0,1.0,23.713768435719228,0.6988253235816956
48,1.0,0.006506671151202061,1.0,1.0,23.671916418237686,0.6987243145353654
49,1.0,0.006492777575409698,1.0,1.0,23.664030620954083,0.7010003492411445
50,1.0,0.006429402946109722,1.0,1.0,23.712884084674602,0.7021523941264433
51,1.0,0.006443923684338966,1.0,1.0,23.715519415447606,0.7008265781402588
52,1.0,0.006452135035467005,1.0,1.0,23.73736930507992,0.6992898550454308
53,1.0,0.006427006678109219,1.0,1.0,23.663278913194677,0.6982806419625002
54,1.0,0.006405568338685229,0.999999999771575,0.999999999771575,23.76655246570067,0.7029888915314394
55,1.0,0.006413631084971799,1.0,1.0,23.755840012624986,0.7016823809287127
56,1.0,0.006403470577861735,1.0,1.0,23.753621639954066,0.6983045546447529
57,1.0,0.006359631377802102,1.0,1.0,23.572423751034233,0.6938943657454323
58,1.0,0.006741326709171969,1.0,1.0,23.68763866563353,0.7025690587829141
59,1.0,0.006546273192691946,1.0,1.0,23.670610844440763,0.7012141385499169
60,1.0,0.006615881968267306,1.0,1.0,23.725381294335236,0.6991336312714745
61,1.0,0.006413064792886109,1.0,1.0,23.788221421021163,0.7021438593022964
62,1.0,0.0063687370717525485,1.0,1.0,23.80582156904047,0.7048874083687278
63,1.0,0.006313473527280692,1.0,1.0,23.775771485231,0.7020455321844886
64,1.0,0.006434738808339406,1.0,1.0,23.800559809871466,0.7044133611286387
65,1.0,0.006433141671210349,1.0,1.0,23.770418933053673,0.7028461845482097
66,1.0,0.006288966419186421,1.0,1.0,23.792153339955135,0.7054808268126319
67,1.0,0.009156821791729528,1.0,1.0,23.162728323045826,0.6763902889980989
68,1.0,0.0070968208011395915,1.0,1.0,23.523630537338494,0.6887810510747573
69,1.0,0.006790519122391226,1.0,1.0,23.645215100674353,0.693730536629172
70,1.0,0.0065820913877851234,1.0,1.0,23.694448466978425,0.700325064869488
71,1.0,0.006446356865058759,1.0,1.0,23.748259594065722,0.702913729092654
72,1.0,0.006480818852046114,1.0,1.0,23.75696928087833,0.7004726879035725
73,1.0,0.006449177481323302,1.0,1.0,23.718870649903234,0.7021731488143697
74,1.0,0.006381673880010665,1.0,1.0,23.783986773098746,0.7035931823534124
75,1.0,0.006316856843848785,1.0,1.0,23.82390760185439,0.706599028040381
76,1.0,0.006337225668823826,1.0,1.0,23.786956447622188,0.7031695764205035
77,1.0,0.006307306980747662,1.0,1.0,23.82022431978551,0.7038746938284706
78,1.0,0.0063043795059808715,1.0,1.0,23.782711135488228,0.7057851444973665
79,1.0,0.006282438330664606,1.0,1.0,23.839374518617568,0.7094017748271718
80,1.0,0.006325317550182878,1.0,1.0,23.80493396828346,0.7040255127934849
81,1.0,0.00631410628434516,1.0,1.0,23.779128195345308,0.702284343733507
82,1.0,0.006307823331636226,1.0,1.0,23.769981954099254,0.7029285660912009
83,1.0,0.00632458284575336,1.0,1.0,23.788772065242746,0.7072145015351913
84,1.0,0.006312759802593086,1.0,1.0,23.800968866095637,0.7023437194263233
85,1.0,0.006325113951579896,1.0,1.0,23.807375606067552,0.7040607297420501
86,1.0,0.006254294745423301,1.0,1.0,23.83750790878168,0.7064057622236364
87,1.0,0.006292933402415699,1.0,1.0,23.839163172245883,0.7074643558614394
88,1.0,0.006208687280109542,1.0,1.0,23.841782921704834,0.7072791178787455
89,1.0,0.006281784264047346,1.0,1.0,23.84001588641215,0.7070979802047506
90,1.0,0.0062704766537258014,1.0,1.0,23.848633542323675,0.7062794948325438
91,1.0,0.006197368188644062,1.0,1.0,23.80190145860798,0.7060108405702255
92,1.0,0.006234626808722397,1.0,1.0,23.838359305048055,0.7066354123985066
93,1.0,0.00620365281929513,1.0,1.0,23.832746708601945,0.7033755593440112
94,1.0,0.006239795851448696,1.0,1.0,23.738918888996015,0.7026917071202222
95,1.0,0.006229835587168882,1.0,1.0,23.873122803318513,0.7066897948349223
96,1.0,0.006203935463539141,1.0,1.0,23.86067042200386,0.7082926561551935
97,1.0,0.006609020833996777,1.0,1.0,22.893059691506576,0.6698748362765593
98,1.0,0.006642415387901717,1.0,1.0,23.72192595352361,0.7001086059738608
99,1.0,0.006352342116440128,1.0,1.0,23.818276010443057,0.7048081426059498
100,1.0,0.006214014267448537,1.0,1.0,23.801479787004634,0.7037777741516338
