Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
47,1.0,0.008300766872387089,0.0,0.0,16.239528579754065,0.6658801380325766
48,1.0,0.005675662609073752,0.0,0.0,25.914162631567898,0.8091746570082272
49,1.0,0.004837898642360093,0.0,0.0,25.8711911503482,0.8236720500272863
50,1.0,0.004620595402837157,0.0,0.0,26.288442103049924,0.8251411630125607
51,1.0,0.004519235207336748,0.0,0.0,26.436313526859813,0.8255368364558501
52,1.0,0.004371638649483462,0.0,0.0,26.53084671199697,0.836491125050713
53,1.0,0.004373733500899847,0.0,0.0,26.168011390569887,0.8365433676102582
54,1.0,0.004267770011468741,0.0,0.0,26.54855237053389,0.8352428981837104
55,1.0,0.004551929243265869,0.0,0.0,25.584116539674465,0.8202028820093941
56,1.0,0.004413695667987455,0.0,0.0,26.63286473139404,0.8369295052921071
57,1.0,0.004256469229024328,0.0,0.0,26.69770019911811,0.8384371117984547
58,1.0,0.004261344528037631,0.0,0.0,26.5508359891265,0.8340412887404947
59,1.0,0.004246700716255132,0.0,0.0,26.70115761247111,0.8396303039438584
60,1.0,0.004135774388953954,0.0,0.0,26.750535417347542,0.8410081711937399
61,1.0,0.004192796057971295,0.0,0.0,26.76731387762271,0.8391356426126817
62,1.0,0.004223567303604708,0.0,0.0,26.696871144435136,0.8344081791709451
63,1.0,0.004110157272784029,0.0,0.0,26.81803323797621,0.8394152067689334
64,1.0,0.004092521651307801,0.0,0.0,26.855857551601815,0.83776177630705
65,1.0,0.0041048198420844395,0.0,0.0,26.617317703061808,0.8427288780492895
66,1.0,0.004139594770633353,0.0,0.0,26.9161953622495,0.8458381505573497
67,1.0,0.0040898531530900095,0.0,0.0,26.71436591517041,0.8405297990406261
68,1.0,0.0040703879542158036,0.0,0.0,26.438033941916682,0.8438684910886428
69,1.0,0.004059700780397582,0.0,0.0,26.741245063738496,0.8419245952718398
70,1.0,0.004041425855941847,0.0,0.0,26.882481157165405,0.8433169499565574
71,1.0,0.0040387355505550155,0.0,0.0,26.924705202036762,0.8471948714817271
72,1.0,0.004012249722507989,0.0,0.0,26.95449449769072,0.8481944297341739
73,1.0,0.003971618276067123,0.0,0.0,26.93660353788942,0.8488997337397407
74,1.0,0.003969459839745196,0.0,0.0,26.852972281338673,0.8518699707704432
75,1.0,0.003971021071990985,0.0,0.0,26.813234020205282,0.8493781511923846
76,1.0,0.003982669688248171,0.0,0.0,26.9662993506483,0.8478108767902149
77,1.0,0.003962027422392261,0.0,0.0,26.975492810753874,0.8507185684933382
78,1.0,0.004064659774191901,0.0,0.0,26.823573854204458,0.8440745534616358
79,1.0,0.003936102016198778,0.0,0.0,26.97857290925501,0.8454765168358298
80,1.0,0.003916193873894786,0.0,0.0,26.60423688038144,0.8487011386366452
81,1.0,0.003942079461196404,0.0,0.0,27.010316862711356,0.8471286267392776
82,1.0,0.003912120507751218,0.0,0.0,27.09374010103341,0.8533287175963906
83,1.0,0.0038851451114221606,0.0,0.0,26.95827388751963,0.8505050502103918
84,1.0,0.0038970199092374946,0.0,0.0,27.09702869162922,0.8510424174981959
85,1.0,0.003845886238655466,0.0,0.0,27.004313517974143,0.8540318268888137
86,1.0,0.003897232842481065,0.0,0.0,26.013744042052423,0.8322316070163951
87,1.0,0.00388638134939808,0.0,0.0,27.001821568061978,0.8515408270499285
88,1.0,0.0038339478205777927,0.0,0.0,27.04446631560407,0.8544509145792792
89,1.0,0.0038214993024032985,0.0,0.0,27.157964869975686,0.8547934198379517
90,1.0,0.0038235867160099175,0.0,0.0,26.946715422698155,0.8522762637979844
91,1.0,0.0038379001364245743,0.0,0.0,27.207479202678545,0.8548635593582602
92,1.0,0.0037965127858082333,0.0,0.0,27.16189924654995,0.8536468831230613
93,1.0,0.0038383634034878837,0.0,0.0,26.75199326487283,0.8497241670945112
94,1.0,0.0038339405822495143,0.0,0.0,27.143926970665134,0.8498527232338401
95,1.0,0.003779506804142705,0.0,0.0,27.214290855681714,0.8526945931771223
96,1.0,0.003761169375171383,0.0,0.0,27.22908647338248,0.8529122735472286
97,1.0,0.0037762492933606138,0.0,0.0,27.228988136437305,0.853354923023897
98,1.0,0.003712145722231376,0.0,0.0,27.244889754599825,0.8548098404267255
99,1.0,0.0037244978582229977,0.0,0.0,27.23090279783652,0.8578783697240493
100,1.0,0.0037510842006809697,0.0,0.0,27.256185587657345,0.8572529066310209
